,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
146,2024-04-24,172.93045748781293,166.1030823748647,177.60212884019464,172.93045748781293,172.93045748781293,-0.9670618611338038,-0.9670618611338038,-0.9670618611338038,-0.9670618611338038,-0.9670618611338038,-0.9670618611338038,0.0,0.0,0.0,171.96339562667913
147,2024-04-25,173.4508402700942,166.23954979116584,178.4248447294797,173.4508402700942,173.4508402700942,-0.9233588977184026,-0.9233588977184026,-0.9233588977184026,-0.9233588977184026,-0.9233588977184026,-0.9233588977184026,0.0,0.0,0.0,172.5274813723758
148,2024-04-26,173.97122305237545,167.78098742759005,179.42325693455248,173.97122305237545,173.97122305237545,-0.5093569928320885,-0.5093569928320885,-0.5093569928320885,-0.5093569928320885,-0.5093569928320885,-0.5093569928320885,0.0,0.0,0.0,173.46186605954335
149,2024-04-29,175.5323713992192,169.04033088013432,180.9711562755954,175.5323713992192,175.5323713992192,-0.8164784817718991,-0.8164784817718991,-0.8164784817718991,-0.8164784817718991,-0.8164784817718991,-0.8164784817718991,0.0,0.0,0.0,174.7158929174473
150,2024-04-30,176.05275418150046,169.06254452076146,181.07709482331975,176.05275418150046,176.05275418150046,-0.9413880343408902,-0.9413880343408902,-0.9413880343408902,-0.9413880343408902,-0.9413880343408902,-0.9413880343408902,0.0,0.0,0.0,175.11136614715957
151,2024-05-01,176.5731369637817,169.9722747733407,181.76623643762022,176.5731369637817,176.5731369637817,-0.9670618611336785,-0.9670618611336785,-0.9670618611336785,-0.9670618611336785,-0.9670618611336785,-0.9670618611336785,0.0,0.0,0.0,175.60607510264802
152,2024-05-02,177.240745982791,170.29017843986313,182.12037861393483,177.240745982791,177.240745982791,-0.9233588977204074,-0.9233588977204074,-0.9233588977204074,-0.9233588977204074,-0.9233588977204074,-0.9233588977204074,0.0,0.0,0.0,176.31738708507058
153,2024-05-03,177.9083550018003,171.38602426821606,183.27297779423435,177.9083550018003,177.9083550018003,-0.5093569928280632,-0.5093569928280632,-0.5093569928280632,-0.5093569928280632,-0.5093569928280632,-0.5093569928280632,0.0,0.0,0.0,177.39899800897223
154,2024-05-06,179.9111820588282,173.1651947057197,184.81934339619158,179.9111820588282,179.9111820588282,-0.8164784817723578,-0.8164784817723578,-0.8164784817723578,-0.8164784817723578,-0.8164784817723578,-0.8164784817723578,0.0,0.0,0.0,179.09470357705584
155,2024-05-07,180.57879107783748,173.79167816278823,185.42913291965377,180.57879107783748,180.57879107783748,-0.9413880343408644,-0.9413880343408644,-0.9413880343408644,-0.9413880343408644,-0.9413880343408644,-0.9413880343408644,0.0,0.0,0.0,179.63740304349662
156,2024-05-08,181.24640009684677,174.32468450510592,186.38820294054517,181.24640009684677,181.24640009684677,-0.967061861133553,-0.967061861133553,-0.967061861133553,-0.967061861133553,-0.967061861133553,-0.967061861133553,0.0,0.0,0.0,180.27933823571323
157,2024-05-09,181.91400911585606,175.33313126897616,186.84634884469287,181.91400911585606,181.91400911585606,-0.9233588977196678,-0.9233588977196678,-0.9233588977196678,-0.9233588977196678,-0.9233588977196678,-0.9233588977196678,0.0,0.0,0.0,180.99065021813638
158,2024-05-10,182.58161813486535,175.99868245503484,188.15577443610155,182.58161813486535,182.58161813486535,-0.5093569928280173,-0.5093569928280173,-0.5093569928280173,-0.5093569928280173,-0.5093569928280173,-0.5093569928280173,0.0,0.0,0.0,182.07226114203735
159,2024-05-13,184.58444519189325,177.87543468283283,189.37633402127307,184.58444519189325,184.58444519189325,-0.8164784817755915,-0.8164784817755915,-0.8164784817755915,-0.8164784817755915,-0.8164784817755915,-0.8164784817755915,0.0,0.0,0.0,183.76796671011766
160,2024-05-14,185.2520545053254,178.11990031291938,190.52697448542963,185.2520545053254,185.2520545053254,-0.9413880343398346,-0.9413880343398346,-0.9413880343398346,-0.9413880343398346,-0.9413880343398346,-0.9413880343398346,0.0,0.0,0.0,184.31066647098555
161,2024-05-15,185.9196638187575,178.49705628471514,190.9348445882839,185.9196638187575,185.9196638187575,-0.9670618611339106,-0.9670618611339106,-0.9670618611339106,-0.9670618611339106,-0.9670618611339106,-0.9670618611339106,0.0,0.0,0.0,184.95260195762359
162,2024-05-16,186.58727313218964,179.55791468840698,191.34905176569941,186.58727313218964,186.58727313218964,-0.9233588977199088,-0.9233588977199088,-0.9233588977199088,-0.9233588977199088,-0.9233588977199088,-0.9233588977199088,0.0,0.0,0.0,185.66391423446973
163,2024-05-17,187.25488244562177,181.01209708264244,192.59229262800008,187.25488244562177,187.25488244562177,-0.5093569928279711,-0.5093569928279711,-0.5093569928279711,-0.5093569928279711,-0.5093569928279711,-0.5093569928279711,0.0,0.0,0.0,186.7455254527938
164,2024-05-20,189.25771038591816,182.55483284313397,194.16732817228598,189.25771038591816,189.25771038591816,-0.8164784817760504,-0.8164784817760504,-0.8164784817760504,-0.8164784817760504,-0.8164784817760504,-0.8164784817760504,0.0,0.0,0.0,188.44123190414211
165,2024-05-21,189.92531969935027,183.1697125273968,194.939422649242,189.92531969935027,189.92531969935027,-0.9413880343398088,-0.9413880343398088,-0.9413880343398088,-0.9413880343398088,-0.9413880343398088,-0.9413880343398088,0.0,0.0,0.0,188.98393166501046
166,2024-05-22,190.59292901278238,183.83062918883587,195.4329753351883,190.59292901278238,190.59292901278238,-0.9670618611338705,-0.9670618611338705,-0.9670618611338705,-0.9670618611338705,-0.9670618611338705,-0.9670618611338705,0.0,0.0,0.0,189.62586715164852
167,2024-05-23,191.26053832621452,184.33398915033763,195.98686579230423,191.26053832621452,191.26053832621452,-0.9233588977191692,-0.9233588977191692,-0.9233588977191692,-0.9233588977191692,-0.9233588977191692,-0.9233588977191692,0.0,0.0,0.0,190.33717942849535
168,2024-05-24,191.92814765265697,185.68690258862424,196.88242504426168,191.92814765265697,191.92814765265697,-0.509356992823946,-0.509356992823946,-0.509356992823946,-0.509356992823946,-0.509356992823946,-0.509356992823946,0.0,0.0,0.0,191.41879065983304
169,2024-05-28,194.59858495842693,187.81730368560716,199.0347155471079,194.59858495842693,194.59858495842693,-0.9413880343397829,-0.9413880343397829,-0.9413880343397829,-0.9413880343397829,-0.9413880343397829,-0.9413880343397829,0.0,0.0,0.0,193.65719692408715
170,2024-05-29,195.26619428486939,188.23803897290887,200.31866519076567,195.26619428486939,195.26619428486939,-0.9670618611342282,-0.9670618611342282,-0.9670618611342282,-0.9670618611342282,-0.9670618611342282,-0.9670618611342282,0.0,0.0,0.0,194.29913242373516
171,2024-05-30,195.93380361131187,189.34054548578467,200.97290986012928,195.93380361131187,195.93380361131187,-0.9233588977198017,-0.9233588977198017,-0.9233588977198017,-0.9233588977198017,-0.9233588977198017,-0.9233588977198017,0.0,0.0,0.0,195.01044471359208
172,2024-05-31,196.60141293775433,190.42395609679548,201.975494136489,196.60141293775433,196.60141293775433,-0.5093569928238997,-0.5093569928238997,-0.5093569928238997,-0.5093569928238997,-0.5093569928238997,-0.5093569928238997,0.0,0.0,0.0,196.09205594493042
173,2024-06-03,198.6042409170818,191.73398372241383,203.48918223613998,198.6042409170818,198.6042409170818,-0.816478481769927,-0.816478481769927,-0.816478481769927,-0.816478481769927,-0.816478481769927,-0.816478481769927,0.0,0.0,0.0,197.78776243531186
174,2024-06-04,199.27185024352426,192.279638376524,204.4166232926486,199.27185024352426,199.27185024352426,-0.9413880343387531,-0.9413880343387531,-0.9413880343387531,-0.9413880343387531,-0.9413880343387531,-0.9413880343387531,0.0,0.0,0.0,198.3304622091855
175,2024-06-05,199.93945956996677,193.10761045652137,204.76266803000408,199.93945956996677,199.93945956996677,-0.9670618611336197,-0.9670618611336197,-0.9670618611336197,-0.9670618611336197,-0.9670618611336197,-0.9670618611336197,0.0,0.0,0.0,198.97239770883314
176,2024-06-06,200.60706888956216,194.4800615528672,205.618936276787,200.60706888956216,200.60706888956216,-0.9233588977204344,-0.9233588977204344,-0.9233588977204344,-0.9233588977204344,-0.9233588977204344,-0.9233588977204344,0.0,0.0,0.0,199.6837099918417
177,2024-06-07,201.2746782091576,195.22076993537289,207.26688962617249,201.2746782091576,201.2746782091576,-0.509356992830581,-0.509356992830581,-0.509356992830581,-0.509356992830581,-0.509356992830581,-0.509356992830581,0.0,0.0,0.0,200.765321216327
178,2024-06-10,203.27750616794378,196.3499160690483,208.36179063768583,203.27750616794378,203.27750616794378,-0.8164784817717731,-0.8164784817717731,-0.8164784817717731,-0.8164784817717731,-0.8164784817717731,-0.8164784817717731,0.0,0.0,0.0,202.461027686172
179,2024-06-11,203.9451154875392,196.8122949248903,209.0679673441126,203.9451154875392,203.9451154875392,-0.9413880343387273,-0.9413880343387273,-0.9413880343387273,-0.9413880343387273,-0.9413880343387273,-0.9413880343387273,0.0,0.0,0.0,203.00372745320047
180,2024-06-12,204.6127248071346,197.64453050011173,209.6881296717454,204.6127248071346,204.6127248071346,-0.9670618611335796,-0.9670618611335796,-0.9670618611335796,-0.9670618611335796,-0.9670618611335796,-0.9670618611335796,0.0,0.0,0.0,203.64566294600104
181,2024-06-13,205.28033412673,198.95610657171665,210.1425162914741,205.28033412673,205.28033412673,-0.923358897721067,-0.923358897721067,-0.923358897721067,-0.923358897721067,-0.923358897721067,-0.923358897721067,0.0,0.0,0.0,204.35697522900892
182,2024-06-14,205.9479434463254,199.24843521389582,211.4199697641337,205.9479434463254,205.9479434463254,-0.5093569928305348,-0.5093569928305348,-0.5093569928305348,-0.5093569928305348,-0.5093569928305348,-0.5093569928305348,0.0,0.0,0.0,205.43858645349488
183,2024-06-17,207.95077140511154,201.1658441302459,213.02641225479374,207.95077140511154,207.95077140511154,-0.8164784817736195,-0.8164784817736195,-0.8164784817736195,-0.8164784817736195,-0.8164784817736195,-0.8164784817736195,0.0,0.0,0.0,207.1342929233379
184,2024-06-18,208.61838070864903,201.64047507141944,213.35250176925385,208.61838070864903,208.61838070864903,-0.9413880343404768,-0.9413880343404768,-0.9413880343404768,-0.9413880343404768,-0.9413880343404768,-0.9413880343404768,0.0,0.0,0.0,207.67699267430856
185,2024-06-20,209.95359931572395,203.3366471083364,214.88679849364405,209.95359931572395,209.95359931572395,-0.9233588977203278,-0.9233588977203278,-0.9233588977203278,-0.9233588977203278,-0.9233588977203278,-0.9233588977203278,0.0,0.0,0.0,209.03024041800361
186,2024-06-21,210.6212086192614,204.25364951231361,216.27239609547544,210.6212086192614,210.6212086192614,-0.5093569928284991,-0.5093569928284991,-0.5093569928284991,-0.5093569928284991,-0.5093569928284991,-0.5093569928284991,0.0,0.0,0.0,210.11185162643292
187,2024-06-24,212.62403652987382,206.07062329195196,218.13895745949742,212.62403652987382,212.62403652987382,-0.8164784817754656,-0.8164784817754656,-0.8164784817754656,-0.8164784817754656,-0.8164784817754656,-0.8164784817754656,0.0,0.0,0.0,211.80755804809834
188,2024-06-25,213.29164583341128,206.33252389596126,218.57520023331452,213.29164583341128,213.29164583341128,-0.9413880343404513,-0.9413880343404513,-0.9413880343404513,-0.9413880343404513,-0.9413880343404513,-0.9413880343404513,0.0,0.0,0.0,212.35025779907082
189,2024-06-26,213.9592551369487,207.3943138582164,219.17640584839808,213.9592551369487,213.9592551369487,-0.9670618611338115,-0.9670618611338115,-0.9670618611338115,-0.9670618611338115,-0.9670618611338115,-0.9670618611338115,0.0,0.0,0.0,212.9921932758149
190,2024-06-27,214.6268644404862,208.63322245676216,219.59679025375883,214.6268644404862,214.6268644404862,-0.9233588977223323,-0.9233588977223323,-0.9233588977223323,-0.9233588977223323,-0.9233588977223323,-0.9233588977223323,0.0,0.0,0.0,213.70350554276388
191,2024-06-28,215.29447374402363,208.73841634454493,220.9355071663667,215.29447374402363,215.29447374402363,-0.5093569928264636,-0.5093569928264636,-0.5093569928264636,-0.5093569928264636,-0.5093569928264636,-0.5093569928264636,0.0,0.0,0.0,214.78511675119717
192,2024-07-01,217.2277124610416,210.67855395160078,222.2696064345493,217.2277124610416,217.2277124610416,-0.8164784817759244,-0.8164784817759244,-0.8164784817759244,-0.8164784817759244,-0.8164784817759244,-0.8164784817759244,0.0,0.0,0.0,216.41123397926566
193,2024-07-02,217.87212536671422,211.52071708198127,222.5996322017203,217.87212536671422,217.87212536671422,-0.9413880343399232,-0.9413880343399232,-0.9413880343399232,-0.9413880343399232,-0.9413880343399232,-0.9413880343399232,0.0,0.0,0.0,216.9307373323743
194,2024-07-03,218.51653827238684,212.00886585951903,223.80371005909907,218.51653827238684,218.51653827238684,-0.967061861134169,-0.967061861134169,-0.967061861134169,-0.967061861134169,-0.967061861134169,-0.967061861134169,0.0,0.0,0.0,217.54947641125267
195,2024-07-05,219.80536408373212,213.51688247666468,225.22736283188092,219.80536408373212,219.80536408373212,-0.5093569928244279,-0.5093569928244279,-0.5093569928244279,-0.5093569928244279,-0.5093569928244279,-0.5093569928244279,0.0,0.0,0.0,219.2960070909077
196,2024-07-08,221.73860280075004,214.97915346078483,226.73302465636948,221.73860280075004,221.73860280075004,-0.8164784817791582,-0.8164784817791582,-0.8164784817791582,-0.8164784817791582,-0.8164784817791582,-0.8164784817791582,0.0,0.0,0.0,220.92212431897087
197,2024-07-09,222.38301570642267,216.0086058550771,227.6105948573858,222.38301570642267,222.38301570642267,-0.941388034341171,-0.941388034341171,-0.941388034341171,-0.941388034341171,-0.941388034341171,-0.941388034341171,0.0,0.0,0.0,221.4416276720815
198,2024-07-10,223.02742861209532,216.4187013471888,228.1546424862812,223.02742861209532,223.02742861209532,-0.9670618611335605,-0.9670618611335605,-0.9670618611335605,-0.9670618611335605,-0.9670618611335605,-0.9670618611335605,0.0,0.0,0.0,222.06036675096175
199,2024-07-11,223.67184151776797,217.10062768922523,228.81504815256645,223.67184151776797,223.67184151776797,-0.9233588977204616,-0.9233588977204616,-0.9233588977204616,-0.9233588977204616,-0.9233588977204616,-0.9233588977204616,0.0,0.0,0.0,222.74848262004753
200,2024-07-12,223.6732821758042,217.31047083904642,229.01388374349327,223.6732821758042,223.6732821758042,-0.5093569928243817,-0.5093569928243817,-0.5093569928243817,-0.5093569928243817,-0.5093569928243817,-0.5093569928243817,0.0,0.0,0.0,223.1639251829798
201,2024-07-15,223.67760414991292,216.90217839484933,228.91911030800307,223.67760414991292,223.67760414991292,-0.8164784817711884,-0.8164784817711884,-0.8164784817711884,-0.8164784817711884,-0.8164784817711884,-0.8164784817711884,0.0,0.0,0.0,222.86112566814174
202,2024-07-16,223.67904480794917,216.65937313893255,228.25862825599452,223.67904480794917,223.67904480794917,-0.9413880343406432,-0.9413880343406432,-0.9413880343406432,-0.9413880343406432,-0.9413880343406432,-0.9413880343406432,0.0,0.0,0.0,222.73765677360853
203,2024-07-17,223.6804854659854,216.92988178354014,228.41977602436384,223.6804854659854,223.6804854659854,-0.9670618611339181,-0.9670618611339181,-0.9670618611339181,-0.9670618611339181,-0.9670618611339181,-0.9670618611339181,0.0,0.0,0.0,222.7134236048515
204,2024-07-18,223.68192612402166,216.8990790722266,228.80978908323374,223.68192612402166,223.68192612402166,-0.9233588977197219,-0.9233588977197219,-0.9233588977197219,-0.9233588977197219,-0.9233588977197219,-0.9233588977197219,0.0,0.0,0.0,222.75856722630195
205,2024-07-19,223.6833667820579,216.9986899498633,228.9930656951022,223.6833667820579,223.6833667820579,-0.5093569928203565,-0.5093569928203565,-0.5093569928203565,-0.5093569928203565,-0.5093569928203565,-0.5093569928203565,0.0,0.0,0.0,223.17400978923754
206,2024-07-22,223.6876887561666,216.98507468816388,228.8090662468618,223.6876887561666,223.6876887561666,-0.8164784817730344,-0.8164784817730344,-0.8164784817730344,-0.8164784817730344,-0.8164784817730344,-0.8164784817730344,0.0,0.0,0.0,222.87121027439358
207,2024-07-23,223.68912941420285,216.79471714145336,228.8316875656319,223.68912941420285,223.68912941420285,-0.9413880343406175,-0.9413880343406175,-0.9413880343406175,-0.9413880343406175,-0.9413880343406175,-0.9413880343406175,0.0,0.0,0.0,222.74774137986225
208,2024-07-24,223.69057007223913,217.0232345572184,228.32857267348166,223.69057007223913,223.69057007223913,-0.9670618611337928,-0.9670618611337928,-0.9670618611337928,-0.9670618611337928,-0.9670618611337928,-0.9670618611337928,0.0,0.0,0.0,222.72350821110533
209,2024-07-25,223.69201073027534,217.00259174677157,228.81357789502735,223.69201073027534,223.69201073027534,-0.9233588977189826,-0.9233588977189826,-0.9233588977189826,-0.9233588977189826,-0.9233588977189826,-0.9233588977189826,0.0,0.0,0.0,222.76865183255637
210,2024-07-26,223.6934513883116,217.46018415385683,229.5933507666228,223.6934513883116,223.6934513883116,-0.5093569928290274,-0.5093569928290274,-0.5093569928290274,-0.5093569928290274,-0.5093569928290274,-0.5093569928290274,0.0,0.0,0.0,223.18409439548256
211,2024-07-29,223.69777336242032,216.89894651674456,228.7733968006082,223.69777336242032,223.69777336242032,-0.8164784817734936,-0.8164784817734936,-0.8164784817734936,-0.8164784817734936,-0.8164784817734936,-0.8164784817734936,0.0,0.0,0.0,222.88129488064683
212,2024-07-30,223.69921402045654,216.86024668668261,228.96969904077687,223.69921402045654,223.69921402045654,-0.9413880343400896,-0.9413880343400896,-0.9413880343400896,-0.9413880343400896,-0.9413880343400896,-0.9413880343400896,0.0,0.0,0.0,222.75782598611644
213,2024-07-31,223.70065467849278,216.47896025946116,228.72403943506302,223.70065467849278,223.70065467849278,-0.9670618611337527,-0.9670618611337527,-0.9670618611337527,-0.9670618611337527,-0.9670618611337527,-0.9670618611337527,0.0,0.0,0.0,222.73359281735904
214,2024-08-01,223.70209533652906,216.81987690167608,228.94905856420715,223.70209533652906,223.70209533652906,-0.9233588977209873,-0.9233588977209873,-0.9233588977209873,-0.9233588977209873,-0.9233588977209873,-0.9233588977209873,0.0,0.0,0.0,222.77873643880807
215,2024-08-02,223.70353599456527,217.3385725873052,229.0431932433746,223.70353599456527,223.70353599456527,-0.509356992825002,-0.509356992825002,-0.509356992825002,-0.509356992825002,-0.509356992825002,-0.509356992825002,0.0,0.0,0.0,223.19417900174028
216,2024-08-05,223.707857968674,217.4662386608546,228.73758553713714,223.707857968674,223.707857968674,-0.8164784817739524,-0.8164784817739524,-0.8164784817739524,-0.8164784817739524,-0.8164784817739524,-0.8164784817739524,0.0,0.0,0.0,222.89137948690006
217,2024-08-06,223.70929862671025,216.76428750010172,228.20458222084437,223.70929862671025,223.70929862671025,-0.9413880343400639,-0.9413880343400639,-0.9413880343400639,-0.9413880343400639,-0.9413880343400639,-0.9413880343400639,0.0,0.0,0.0,222.76791059237019
218,2024-08-07,223.71073928474647,216.89944484301867,228.65426849995285,223.71073928474647,223.71073928474647,-0.9670618611336272,-0.9670618611336272,-0.9670618611336272,-0.9670618611336272,-0.9670618611336272,-0.9670618611336272,0.0,0.0,0.0,222.74367742361284
219,2024-08-08,223.71217994278274,217.39779818333244,228.43048248935636,223.71217994278274,223.71217994278274,-0.9233588977202478,-0.9233588977202478,-0.9233588977202478,-0.9233588977202478,-0.9233588977202478,-0.9233588977202478,0.0,0.0,0.0,222.7888210450625
220,2024-08-09,223.71362060081898,217.15020421169814,228.76600507695517,223.71362060081898,223.71362060081898,-0.509356992824956,-0.509356992824956,-0.509356992824956,-0.509356992824956,-0.509356992824956,-0.509356992824956,0.0,0.0,0.0,223.20426360799402
221,2024-08-12,223.7179425749277,216.78065541737254,228.50541591251115,223.7179425749277,223.7179425749277,-0.8164784817701446,-0.8164784817701446,-0.8164784817701446,-0.8164784817701446,-0.8164784817701446,-0.8164784817701446,0.0,0.0,0.0,222.90146409315756
222,2024-08-13,223.71938323296393,216.50514697495032,228.05809273770097,223.71938323296393,223.71938323296393,-0.9413880343390341,-0.9413880343390341,-0.9413880343390341,-0.9413880343390341,-0.9413880343390341,-0.9413880343390341,0.0,0.0,0.0,222.7779951986249
223,2024-08-14,223.72082389100018,216.83380842629796,228.3588554562804,223.72082389100018,223.72082389100018,-0.9670618611339848,-0.9670618611339848,-0.9670618611339848,-0.9670618611339848,-0.9670618611339848,-0.9670618611339848,0.0,0.0,0.0,222.75376202986618
224,2024-08-15,223.72226454903642,216.92118838804814,228.5318768609712,223.72226454903642,223.72226454903642,-0.9233588977208805,-0.9233588977208805,-0.9233588977208805,-0.9233588977208805,-0.9233588977208805,-0.9233588977208805,0.0,0.0,0.0,222.79890565131555
225,2024-08-16,223.72370520707267,217.52427728463218,229.39981881163965,223.72370520707267,223.72370520707267,-0.5093569928316373,-0.5093569928316373,-0.5093569928316373,-0.5093569928316373,-0.5093569928316373,-0.5093569928316373,0.0,0.0,0.0,223.21434821424103
226,2024-08-19,223.7280271811814,216.62542953029794,228.43670773882832,223.7280271811814,223.7280271811814,-0.8164784817719906,-0.8164784817719906,-0.8164784817719906,-0.8164784817719906,-0.8164784817719906,-0.8164784817719906,0.0,0.0,0.0,222.91154869940942
227,2024-08-20,223.72946783921762,217.3891114890884,228.6502823842195,223.72946783921762,223.72946783921762,-0.9413880343390084,-0.9413880343390084,-0.9413880343390084,-0.9413880343390084,-0.9413880343390084,-0.9413880343390084,0.0,0.0,0.0,222.7880798048786
228,2024-08-21,223.73090849725386,216.91745690866375,228.78154913862502,223.73090849725386,223.73090849725386,-0.9670618611338592,-0.9670618611338592,-0.9670618611338592,-0.9670618611338592,-0.9670618611338592,-0.9670618611338592,0.0,0.0,0.0,222.76384663612
229,2024-08-22,223.7323491552901,216.4233554007239,229.33574656288312,223.7323491552901,223.7323491552901,-0.9233588977197492,-0.9233588977197492,-0.9233588977197492,-0.9233588977197492,-0.9233588977197492,-0.9233588977197492,0.0,0.0,0.0,222.80899025757037
230,2024-08-23,223.73378981332635,217.26344685721622,228.80543222739118,223.73378981332635,223.73378981332635,-0.5093569928296018,-0.5093569928296018,-0.5093569928296018,-0.5093569928296018,-0.5093569928296018,-0.5093569928296018,0.0,0.0,0.0,223.22443282049676
231,2024-08-26,223.73811178743506,216.94108303967457,228.44305689958472,223.73811178743506,223.73811178743506,-0.8164784817724496,-0.8164784817724496,-0.8164784817724496,-0.8164784817724496,-0.8164784817724496,-0.8164784817724496,0.0,0.0,0.0,222.9216333056626
232,2024-08-27,223.73955244547133,217.1072848018134,228.75723039679312,223.73955244547133,223.73955244547133,-0.9413880343407578,-0.9413880343407578,-0.9413880343407578,-0.9413880343407578,-0.9413880343407578,-0.9413880343407578,0.0,0.0,0.0,222.79816441113059
233,2024-08-28,223.74099310350755,216.60227156585765,229.07526797092277,223.74099310350755,223.74099310350755,-0.9670618611342168,-0.9670618611342168,-0.9670618611342168,-0.9670618611342168,-0.9670618611342168,-0.9670618611342168,0.0,0.0,0.0,222.77393124237332
234,2024-08-29,223.7424337615438,217.01929265494203,229.08011097775105,223.7424337615438,223.7424337615438,-0.9233588977203819,-0.9233588977203819,-0.9233588977203819,-0.9233588977203819,-0.9233588977203819,-0.9233588977203819,0.0,0.0,0.0,222.8190748638234
235,2024-08-30,223.74387441958007,217.5635202798755,229.45794269158415,223.74387441958007,223.74387441958007,-0.5093569928275662,-0.5093569928275662,-0.5093569928275662,-0.5093569928275662,-0.5093569928275662,-0.5093569928275662,0.0,0.0,0.0,223.2345174267525
236,2024-09-03,223.74963705172502,217.1009333942815,228.88136416038046,223.74963705172502,223.74963705172502,-0.9413880343402303,-0.9413880343402303,-0.9413880343402303,-0.9413880343402303,-0.9413880343402303,-0.9413880343402303,0.0,0.0,0.0,222.80824901738478
237,2024-09-04,223.75107770976126,216.99311112334738,228.45564656607888,223.75107770976126,223.75107770976126,-0.9670618611336083,-0.9670618611336083,-0.9670618611336083,-0.9670618611336083,-0.9670618611336083,-0.9670618611336083,0.0,0.0,0.0,222.78401584862766
238,2024-09-05,223.75251836779748,216.35888313558462,228.3686670774105,223.75251836779748,223.75251836779748,-0.9233588977210144,-0.9233588977210144,-0.9233588977210144,-0.9233588977210144,-0.9233588977210144,-0.9233588977210144,0.0,0.0,0.0,222.82915947007646
239,2024-09-06,223.75395902583372,217.80202273814479,229.31558804892904,223.75395902583372,223.75395902583372,-0.50935699282752,-0.50935699282752,-0.50935699282752,-0.50935699282752,-0.50935699282752,-0.50935699282752,0.0,0.0,0.0,223.2446020330062
240,2024-09-09,223.75828099994246,216.92880210069106,228.971078677795,223.75828099994246,223.75828099994246,-0.8164784817747548,-0.8164784817747548,-0.8164784817747548,-0.8164784817747548,-0.8164784817747548,-0.8164784817747548,0.0,0.0,0.0,222.9418025181677
241,2024-09-10,223.7597216579787,216.78864247087856,228.53846639163157,223.7597216579787,223.7597216579787,-0.9413880343397023,-0.9413880343397023,-0.9413880343397023,-0.9413880343397023,-0.9413880343397023,-0.9413880343397023,0.0,0.0,0.0,222.818333623639
242,2024-09-11,223.76116231601495,217.18384016336572,229.07706008238523,223.76116231601495,223.76116231601495,-0.9670618611339657,-0.9670618611339657,-0.9670618611339657,-0.9670618611339657,-0.9670618611339657,-0.9670618611339657,0.0,0.0,0.0,222.79410045488098
243,2024-09-12,223.7626029740512,217.055906031934,228.83284990333968,223.7626029740512,223.7626029740512,-0.9233588977198831,-0.9233588977198831,-0.9233588977198831,-0.9233588977198831,-0.9233588977198831,-0.9233588977198831,0.0,0.0,0.0,222.8392440763313
244,2024-09-13,223.7640436320874,218.0588164344732,228.64897017133262,223.7640436320874,223.7640436320874,-0.5093569928274737,-0.5093569928274737,-0.5093569928274737,-0.5093569928274737,-0.5093569928274737,-0.5093569928274737,0.0,0.0,0.0,223.25468663925994
245,2024-09-16,223.76836560619614,216.9786448363857,228.8746237256098,223.76836560619614,223.76836560619614,-0.8164784817766009,-0.8164784817766009,-0.8164784817766009,-0.8164784817766009,-0.8164784817766009,-0.8164784817766009,0.0,0.0,0.0,222.95188712441953
246,2024-09-17,223.7698062642324,216.88714135126443,228.95322355766436,223.7698062642324,223.7698062642324,-0.9413880343396765,-0.9413880343396765,-0.9413880343396765,-0.9413880343396765,-0.9413880343396765,-0.9413880343396765,0.0,0.0,0.0,222.82841822989272
247,2024-09-18,223.77124692226863,217.36632067478592,229.02316657737143,223.77124692226863,223.77124692226863,-0.9670618611339259,-0.9670618611339259,-0.9670618611339259,-0.9670618611339259,-0.9670618611339259,-0.9670618611339259,0.0,0.0,0.0,222.80418506113472
248,2024-09-19,223.77268758030488,217.1538115436592,228.9388443541127,223.77268758030488,223.77268758030488,-0.9233588977191436,-0.9233588977191436,-0.9233588977191436,-0.9233588977191436,-0.9233588977191436,-0.9233588977191436,0.0,0.0,0.0,222.84932868258574
249,2024-09-20,223.77412823834112,217.33482971746795,229.42876449072585,223.77412823834112,223.77412823834112,-0.509356992825438,-0.509356992825438,-0.509356992825438,-0.509356992825438,-0.509356992825438,-0.509356992825438,0.0,0.0,0.0,223.26477124551567
250,2024-09-23,223.77845021244985,216.9853588849118,228.73826550142473,223.77845021244985,223.77845021244985,-0.8164784817700187,-0.8164784817700187,-0.8164784817700187,-0.8164784817700187,-0.8164784817700187,-0.8164784817700187,0.0,0.0,0.0,222.96197173067983
251,2024-09-24,223.77989087048607,216.81762688244055,228.98391943499578,223.77989087048607,223.77989087048607,-0.9413880343396507,-0.9413880343396507,-0.9413880343396507,-0.9413880343396507,-0.9413880343396507,-0.9413880343396507,0.0,0.0,0.0,222.83850283614643
252,2024-09-25,223.78133152852234,216.81110359217834,228.50691564427555,223.78133152852234,223.78133152852234,-0.9670618611338005,-0.9670618611338005,-0.9670618611338005,-0.9670618611338005,-0.9670618611338005,-0.9670618611338005,0.0,0.0,0.0,222.81426966738854
253,2024-09-26,223.78277218655856,217.3385580461268,229.15175649186315,223.78277218655856,223.78277218655856,-0.9233588977211482,-0.9233588977211482,-0.9233588977211482,-0.9233588977211482,-0.9233588977211482,-0.9233588977211482,0.0,0.0,0.0,222.8594132888374
